Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Tajikistan,Vegetables,Offline,C,5/8/2010,978872239,6/7/2010,8903,154.06,90.93,1371596.18,809549.79,562046.39
Indonesia,Household,Offline,M,4/5/2011,382316339,4/30/2011,4755,668.27,502.54,3177623.85,2389577.7,788046.15
Bangladesh,Clothes,Online,L,2/25/2010,989649140,4/5/2010,8028,109.28,35.84,877299.84,287723.52,589576.32
Vietnam,Baby Food,Offline,M,1/15/2012,236050975,1/17/2012,1584,255.28,159.42,404363.52,252521.28,151842.24
Singapore,Cereal,Online,C,2/18/2016,107971417,3/16/2016,9997,205.7,117.11,2056382.9,1170748.67,885634.23
North Korea,Fruits,Offline,H,6/12/2010,389646708,7/28/2010,3975,9.33,6.92,37086.75,27507,9579.75
Laos,Household,Online,L,10/2/2014,189195573,11/3/2014,6029,668.27,502.54,4028999.83,3029813.66,999186.17
Indonesia,Snacks,Offline,H,2/13/2016,489350211,3/10/2016,8457,152.58,97.44,1290369.06,824050.08,466318.98
Laos,Snacks,Online,M,4/1/2012,567217099,4/5/2012,999,152.58,97.44,152427.42,97342.56,55084.86
Kyrgyzstan,Office Supplies,Offline,M,9/9/2014,152511537,10/27/2014,408,651.21,524.96,265693.68,214183.68,51510
Turkmenistan,Household,Online,L,9/18/2010,130326449,10/4/2010,5347,668.27,502.54,3573239.69,2687081.38,886158.31
Taiwan,Cereal,Offline,L,7/15/2012,819906079,7/18/2012,7284,205.7,117.11,1498318.8,853029.24,645289.56
North Korea,Vegetables,Online,L,4/14/2015,286389815,5/27/2015,7965,154.06,90.93,1227087.9,724257.45,502830.45
South Korea,Cereal,Offline,M,8/7/2016,891685426,9/14/2016,8388,205.7,117.11,1725411.6,982318.68,743092.92
Turkmenistan,Snacks,Online,H,12/3/2012,312713229,12/27/2012,7649,152.58,97.44,1167084.42,745318.56,421765.86
Brunei,Fruits,Offline,C,1/13/2015,253280627,2/1/2015,221,9.33,6.92,2061.93,1529.32,532.61
Taiwan,Office Supplies,Offline,L,11/13/2013,532444083,12/28/2013,891,651.21,524.96,580228.11,467739.36,112488.75
North Korea,Beverages,Online,C,10/29/2015,654997432,12/6/2015,7150,47.45,31.79,339267.5,227298.5,111969
China,Beverages,Online,M,8/24/2012,938495767,8/31/2012,608,47.45,31.79,28849.6,19328.32,9521.28
Kazakhstan,Personal Care,Offline,L,7/10/2012,476034438,8/23/2012,8024,81.73,56.67,655801.52,454720.08,201081.44
North Korea,Fruits,Offline,H,10/19/2014,235600364,11/27/2014,8238,9.33,6.92,76860.54,57006.96,19853.58
Japan,Cereal,Offline,L,11/11/2012,489900815,12/25/2012,1393,205.7,117.11,286540.1,163134.23,123405.87
Kazakhstan,Snacks,Offline,L,5/25/2015,941035926,6/12/2015,2297,152.58,97.44,350476.26,223819.68,126656.58
Uzbekistan,Cereal,Offline,L,1/8/2010,752236735,1/8/2010,2421,205.7,117.11,497999.7,283523.31,214476.39
Turkmenistan,Beverages,Online,M,12/31/2012,575076615,1/7/2013,6805,47.45,31.79,322897.25,216330.95,106566.3
South Korea,Office Supplies,Online,L,1/10/2011,715709769,1/12/2011,3280,651.21,524.96,2135968.8,1721868.8,414100
Japan,Cosmetics,Offline,H,4/16/2017,573540246,4/19/2017,2159,437.2,263.33,943914.8,568529.47,375385.33
Mongolia,Snacks,Offline,M,11/20/2010,661823546,12/19/2010,7149,152.58,97.44,1090794.42,696598.56,394195.86
Bangladesh,Cosmetics,Offline,H,11/8/2010,986604726,12/26/2010,7118,437.2,263.33,3111989.6,1874382.94,1237606.66
Thailand,Household,Online,L,2/15/2010,172772300,3/25/2010,6018,668.27,502.54,4021648.86,3024285.72,997363.14
Vietnam,Cosmetics,Online,H,8/27/2016,908257186,8/31/2016,2340,437.2,263.33,1023048,616192.2,406855.8
Singapore,Fruits,Offline,H,4/24/2011,702653205,6/4/2011,9553,9.33,6.92,89129.49,66106.76,23022.73
Mongolia,Office Supplies,Online,C,6/21/2015,723310077,7/27/2015,2380,651.21,524.96,1549879.8,1249404.8,300475
Maldives,Meat,Online,M,12/12/2013,243834531,12/23/2013,4911,421.89,364.69,2071901.79,1790992.59,280909.2
Tajikistan,Office Supplies,Online,C,10/5/2015,229692208,10/13/2015,9884,651.21,524.96,6436559.64,5188704.64,1247855
Malaysia,Cosmetics,Offline,H,2/9/2014,553745543,3/5/2014,4467,437.2,263.33,1952972.4,1176295.11,776677.29
Uzbekistan,Meat,Online,L,5/13/2015,228497016,5/20/2015,6200,421.89,364.69,2615718,2261078,354640
Laos,Snacks,Offline,C,6/27/2012,370553672,7/28/2012,3921,152.58,97.44,598266.18,382062.24,216203.94
Bangladesh,Cosmetics,Offline,C,12/29/2016,932474744,12/29/2016,8853,437.2,263.33,3870531.6,2331260.49,1539271.11
Mongolia,Clothes,Offline,H,4/24/2012,581270158,6/10/2012,9612,109.28,35.84,1050399.36,344494.08,705905.28
Myanmar,Clothes,Offline,H,10/9/2012,224388301,10/22/2012,339,109.28,35.84,37045.92,12149.76,24896.16
Cambodia,Meat,Offline,M,3/12/2017,320897614,4/24/2017,9590,421.89,364.69,4045925.1,3497377.1,548548
Maldives,Clothes,Offline,M,5/29/2010,217847573,6/29/2010,4793,109.28,35.84,523779.04,171781.12,351997.92
Philippines,Personal Care,Online,C,5/22/2014,141834628,7/6/2014,873,81.73,56.67,71350.29,49472.91,21877.38
Brunei,Beverages,Online,M,9/28/2016,352957952,10/7/2016,6956,47.45,31.79,330062.2,221131.24,108930.96
Thailand,Household,Online,L,3/26/2010,276917541,5/12/2010,4909,668.27,502.54,3280537.43,2466968.86,813568.57
Bhutan,Meat,Online,L,6/17/2012,503622138,7/26/2012,1837,421.89,364.69,775011.93,669935.53,105076.4
Sri Lanka,Baby Food,Offline,M,5/16/2013,781798541,6/27/2013,416,255.28,159.42,106196.48,66318.72,39877.76
Laos,Cosmetics,Offline,M,4/29/2015,399585044,5/1/2015,4949,437.2,263.33,2163702.8,1303220.17,860482.63
Kazakhstan,Clothes,Offline,C,7/28/2010,810467278,8/20/2010,4133,109.28,35.84,451654.24,148126.72,303527.52
South Korea,Personal Care,Online,H,7/17/2014,575093352,8/27/2014,1758,81.73,56.67,143681.34,99625.86,44055.48
Taiwan,Fruits,Offline,C,5/27/2015,840791261,6/22/2015,7673,9.33,6.92,71589.09,53097.16,18491.93
Brunei,Personal Care,Offline,C,5/25/2017,960394179,7/7/2017,835,81.73,56.67,68244.55,47319.45,20925.1
Turkmenistan,Clothes,Offline,M,1/24/2011,259866416,1/26/2011,9102,109.28,35.84,994666.56,326215.68,668450.88
Malaysia,Snacks,Online,C,12/11/2014,690387570,12/14/2014,9879,152.58,97.44,1507337.82,962609.76,544728.06
Nepal,Cosmetics,Online,C,10/23/2012,553973853,10/23/2012,2029,437.2,263.33,887078.8,534296.57,352782.23
Myanmar,Cereal,Offline,C,8/8/2013,623154675,8/13/2013,4171,205.7,117.11,857974.7,488465.81,369508.89
Mongolia,Snacks,Offline,C,6/28/2014,109249866,8/17/2014,8318,152.58,97.44,1269160.44,810505.92,458654.52
Laos,Personal Care,Online,C,3/4/2017,817319571,3/7/2017,1879,81.73,56.67,153570.67,106482.93,47087.74
Cambodia,Fruits,Online,L,3/12/2011,102517735,4/3/2011,6131,9.33,6.92,57202.23,42426.52,14775.71
Laos,Household,Offline,L,1/2/2011,351725852,1/28/2011,2351,668.27,502.54,1571102.77,1181471.54,389631.23
North Korea,Cosmetics,Offline,M,8/20/2011,505756747,9/26/2011,3515,437.2,263.33,1536758,925604.95,611153.05
Laos,Fruits,Online,L,2/3/2014,762893474,2/8/2014,5987,9.33,6.92,55858.71,41430.04,14428.67
India,Personal Care,Online,M,11/1/2016,890355908,11/25/2016,4954,81.73,56.67,404890.42,280743.18,124147.24
Turkmenistan,Baby Food,Online,L,4/12/2015,663085258,4/30/2015,518,255.28,159.42,132235.04,82579.56,49655.48
Mongolia,Fruits,Online,H,12/19/2011,408042800,2/7/2012,7787,9.33,6.92,72652.71,53886.04,18766.67
Turkmenistan,Baby Food,Offline,C,12/2/2011,563111817,12/28/2011,6155,255.28,159.42,1571248.4,981230.1,590018.3
Maldives,Vegetables,Offline,C,5/17/2010,110320174,6/30/2010,5046,154.06,90.93,777386.76,458832.78,318553.98
South Korea,Vegetables,Online,M,10/27/2013,193097436,12/2/2013,677,154.06,90.93,104298.62,61559.61,42739.01
Tajikistan,Snacks,Online,L,9/29/2011,112849605,10/10/2011,3561,152.58,97.44,543337.38,346983.84,196353.54
Turkmenistan,Beverages,Online,H,5/22/2014,121250283,6/17/2014,9508,47.45,31.79,451154.6,302259.32,148895.28
Laos,Clothes,Offline,C,6/21/2016,776676595,7/25/2016,4719,109.28,35.84,515692.32,169128.96,346563.36
South Korea,Cereal,Online,M,8/18/2015,678054130,9/29/2015,140,205.7,117.11,28798,16395.4,12402.6
Taiwan,Office Supplies,Online,C,2/22/2017,960621201,3/27/2017,8016,651.21,524.96,5220099.36,4208079.36,1012020
Brunei,Beverages,Online,M,6/21/2014,399632680,7/20/2014,9046,47.45,31.79,429232.7,287572.34,141660.36
Sri Lanka,Cosmetics,Offline,L,9/15/2010,496788728,10/5/2010,9679,437.2,263.33,4231658.8,2548771.07,1682887.73
Bangladesh,Cosmetics,Online,M,12/29/2013,593532359,1/15/2014,8270,437.2,263.33,3615644,2177739.1,1437904.9
Japan,Office Supplies,Online,M,6/15/2016,524273002,7/29/2016,2887,651.21,524.96,1880043.27,1515559.52,364483.75
Taiwan,Cosmetics,Online,L,2/27/2013,816622626,4/11/2013,5637,437.2,263.33,2464496.4,1484391.21,980105.19
Tajikistan,Household,Online,L,7/23/2013,819864451,8/10/2013,4965,668.27,502.54,3317960.55,2495111.1,822849.45
Kyrgyzstan,Cereal,Online,C,7/4/2012,184036719,8/15/2012,9410,205.7,117.11,1935637,1102005.1,833631.9
South Korea,Personal Care,Offline,M,4/1/2014,410251224,4/14/2014,1309,81.73,56.67,106984.57,74181.03,32803.54
Malaysia,Fruits,Offline,H,9/23/2014,328403937,10/5/2014,878,9.33,6.92,8191.74,6075.76,2115.98
Malaysia,Snacks,Online,C,11/23/2011,521430718,1/3/2012,1792,152.58,97.44,273423.36,174612.48,98810.88
Bhutan,Cereal,Online,M,9/13/2010,177122628,10/10/2010,3377,205.7,117.11,694648.9,395480.47,299168.43
Nepal,Beverages,Offline,L,3/7/2010,201741874,3/31/2010,8758,47.45,31.79,415567.1,278416.82,137150.28
China,Clothes,Offline,M,11/22/2013,713491904,12/25/2013,6965,109.28,35.84,761135.2,249625.6,511509.6
Bhutan,Beverages,Online,L,3/26/2011,232676112,3/27/2011,2887,47.45,31.79,136988.15,91777.73,45210.42
Tajikistan,Baby Food,Offline,M,4/1/2010,680967652,5/7/2010,2316,255.28,159.42,591228.48,369216.72,222011.76
China,Fruits,Online,L,7/1/2012,679514539,7/3/2012,2307,9.33,6.92,21524.31,15964.44,5559.87
Cambodia,Snacks,Online,H,11/25/2012,202195060,12/7/2012,2866,152.58,97.44,437294.28,279263.04,158031.24
Indonesia,Personal Care,Online,H,4/20/2010,922234284,4/22/2010,8474,81.73,56.67,692580.02,480221.58,212358.44
Kyrgyzstan,Baby Food,Offline,M,12/14/2012,345735728,12/25/2012,9740,255.28,159.42,2486427.2,1552750.8,933676.4
Kyrgyzstan,Personal Care,Offline,L,9/14/2012,645162522,9/15/2012,6782,81.73,56.67,554292.86,384335.94,169956.92
Maldives,Cereal,Online,H,10/12/2014,467851340,10/24/2014,6463,205.7,117.11,1329439.1,756881.93,572557.17
Myanmar,Baby Food,Offline,H,1/27/2012,996370542,2/18/2012,7040,255.28,159.42,1797171.2,1122316.8,674854.4
Turkmenistan,Clothes,Online,C,3/3/2014,702954041,4/18/2014,8577,109.28,35.84,937294.56,307399.68,629894.88
Malaysia,Cereal,Offline,H,6/27/2013,557028996,8/1/2013,6113,205.7,117.11,1257444.1,715893.43,541550.67
Turkmenistan,Snacks,Online,H,11/6/2015,104536902,11/26/2015,3647,152.58,97.44,556459.26,355363.68,201095.58
Mongolia,Cereal,Offline,C,9/5/2016,609215772,10/2/2016,9340,205.7,117.11,1921238,1093807.4,827430.6
Maldives,Beverages,Online,H,1/13/2014,688189876,2/15/2014,9532,47.45,31.79,452293.4,303022.28,149271.12
Taiwan,Cereal,Offline,M,8/21/2015,818877398,10/5/2015,2874,205.7,117.11,591181.8,336574.14,254607.66
South Korea,Clothes,Offline,M,12/26/2013,899816167,2/5/2014,4455,109.28,35.84,486842.4,159667.2,327175.2
China,Household,Online,M,2/24/2012,593661963,3/22/2012,6622,668.27,502.54,4425283.94,3327819.88,1097464.06
Bhutan,Meat,Online,M,8/31/2011,212383162,10/3/2011,7752,421.89,364.69,3270491.28,2827076.88,443414.4
Malaysia,Personal Care,Online,C,2/6/2013,407336413,3/10/2013,8751,81.73,56.67,715219.23,495919.17,219300.06
Uzbekistan,Beverages,Online,H,11/22/2012,186176049,1/5/2013,2485,47.45,31.79,117913.25,78998.15,38915.1
Maldives,Beverages,Offline,H,11/3/2012,152641141,11/10/2012,8760,47.45,31.79,415662,278480.4,137181.6
Singapore,Office Supplies,Online,M,12/27/2015,971048343,1/19/2016,3638,651.21,524.96,2369101.98,1909804.48,459297.5
India,Clothes,Online,M,10/15/2016,688211333,11/3/2016,5882,109.28,35.84,642784.96,210810.88,431974.08
Uzbekistan,Vegetables,Offline,C,10/2/2010,678348958,10/8/2010,7386,154.06,90.93,1137887.16,671608.98,466278.18
Myanmar,Office Supplies,Offline,H,5/12/2012,895467126,6/20/2012,7477,651.21,524.96,4869097.17,3925125.92,943971.25
Taiwan,Clothes,Online,H,5/25/2015,662420499,6/30/2015,3801,109.28,35.84,415373.28,136227.84,279145.44
Vietnam,Household,Offline,L,10/18/2016,132555043,11/16/2016,4838,668.27,502.54,3233090.26,2431288.52,801801.74
Singapore,Vegetables,Offline,H,12/6/2015,784292352,12/19/2015,8390,154.06,90.93,1292563.4,762902.7,529660.7
Kazakhstan,Beverages,Online,M,11/2/2012,366984832,11/13/2012,7822,47.45,31.79,371153.9,248661.38,122492.52
South Korea,Snacks,Offline,C,9/23/2012,680703723,10/6/2012,4213,152.58,97.44,642819.54,410514.72,232304.82
Nepal,Personal Care,Offline,H,1/29/2015,328928363,3/11/2015,6067,81.73,56.67,495855.91,343816.89,152039.02
Maldives,Personal Care,Offline,L,5/5/2015,234124505,6/6/2015,1499,81.73,56.67,122513.27,84948.33,37564.94
Singapore,Vegetables,Online,M,10/30/2012,785321033,11/21/2012,2800,154.06,90.93,431368,254604,176764
Uzbekistan,Fruits,Offline,H,10/10/2012,668976676,10/24/2012,3919,9.33,6.92,36564.27,27119.48,9444.79
Taiwan,Cosmetics,Online,H,2/27/2011,508415782,3/13/2011,383,437.2,263.33,167447.6,100855.39,66592.21
Bhutan,Fruits,Offline,L,5/9/2013,827020156,6/6/2013,2497,9.33,6.92,23297.01,17279.24,6017.77
Kyrgyzstan,Household,Online,C,10/29/2015,854424607,12/15/2015,2083,668.27,502.54,1392006.41,1046790.82,345215.59
Vietnam,Office Supplies,Offline,H,2/23/2015,722825992,2/28/2015,9129,651.21,524.96,5944896.09,4792359.84,1152536.25
Brunei,Vegetables,Offline,L,3/18/2012,343544042,4/19/2012,1171,154.06,90.93,180404.26,106479.03,73925.23
Thailand,Household,Offline,M,3/1/2016,851799905,3/28/2016,5376,668.27,502.54,3592619.52,2701655.04,890964.48
Brunei,Meat,Online,C,7/31/2014,460090529,8/27/2014,9867,421.89,364.69,4162788.63,3598396.23,564392.4
Myanmar,Cosmetics,Online,L,3/24/2013,786516225,4/16/2013,6484,437.2,263.33,2834804.8,1707431.72,1127373.08
Sri Lanka,Baby Food,Online,M,3/25/2015,415206658,4/22/2015,7732,255.28,159.42,1973824.96,1232635.44,741189.52
China,Household,Offline,M,11/20/2011,270601689,12/15/2011,5908,668.27,502.54,3948139.16,2969006.32,979132.84
Laos,Meat,Online,H,1/28/2010,820800435,3/19/2010,1944,421.89,364.69,820154.16,708957.36,111196.8
Kazakhstan,Baby Food,Online,L,10/7/2010,546342647,11/1/2010,3785,255.28,159.42,966234.8,603404.7,362830.1
Singapore,Fruits,Offline,C,6/20/2012,889606606,7/24/2012,3219,9.33,6.92,30033.27,22275.48,7757.79
Myanmar,Meat,Offline,L,12/25/2010,583976829,2/13/2011,576,421.89,364.69,243008.64,210061.44,32947.2
Turkmenistan,Snacks,Online,M,3/4/2012,529430568,4/20/2012,9125,152.58,97.44,1392292.5,889140,503152.5
Mongolia,Beverages,Online,H,10/17/2013,378039824,10/17/2013,9240,47.45,31.79,438438,293739.6,144698.4
Thailand,Cosmetics,Offline,L,6/14/2014,442689645,6/29/2014,558,437.2,263.33,243957.6,146938.14,97019.46
Uzbekistan,Household,Offline,H,7/9/2016,328075635,8/9/2016,3726,668.27,502.54,2489974.02,1872464.04,617509.98
Singapore,Cereal,Offline,M,8/18/2012,827387511,9/7/2012,1206,205.7,117.11,248074.2,141234.66,106839.54
Thailand,Cereal,Online,C,3/20/2011,585166013,3/30/2011,2482,205.7,117.11,510547.4,290667.02,219880.38
Myanmar,Cosmetics,Online,M,3/12/2014,778089368,3/31/2014,2790,437.2,263.33,1219788,734690.7,485097.3
Uzbekistan,Personal Care,Offline,H,2/9/2015,349553048,2/16/2015,9370,81.73,56.67,765810.1,530997.9,234812.2
South Korea,Fruits,Offline,M,11/12/2016,139996135,12/30/2016,6822,9.33,6.92,63649.26,47208.24,16441.02
Maldives,Cosmetics,Online,M,10/6/2013,361508405,11/8/2013,7225,437.2,263.33,3158770,1902559.25,1256210.75
Taiwan,Cosmetics,Offline,L,4/28/2010,918653428,4/30/2010,8819,437.2,263.33,3855666.8,2322307.27,1533359.53
Mongolia,Meat,Online,H,5/10/2016,143086898,6/6/2016,1448,421.89,364.69,610896.72,528071.12,82825.6
Uzbekistan,Household,Online,L,12/1/2012,880649316,12/11/2012,2557,668.27,502.54,1708766.39,1284994.78,423771.61
Taiwan,Personal Care,Offline,H,9/11/2016,489489257,10/23/2016,9603,81.73,56.67,784853.19,544202.01,240651.18
Indonesia,Office Supplies,Online,H,2/16/2011,242629897,2/20/2011,8433,651.21,524.96,5491653.93,4426987.68,1064666.25
Philippines,Household,Online,H,9/8/2016,527508819,10/7/2016,437,668.27,502.54,292033.99,219609.98,72424.01
Turkmenistan,Baby Food,Offline,L,5/10/2012,808564412,5/28/2012,1032,255.28,159.42,263448.96,164521.44,98927.52
Uzbekistan,Cosmetics,Online,C,12/24/2011,465112483,1/23/2012,5974,437.2,263.33,2611832.8,1573133.42,1038699.38
Philippines,Vegetables,Offline,H,1/28/2015,503677928,3/2/2015,8347,154.06,90.93,1285938.82,758992.71,526946.11
Thailand,Beverages,Online,L,5/5/2014,513293969,6/23/2014,3947,47.45,31.79,187285.15,125475.13,61810.02
China,Snacks,Offline,H,6/7/2013,785618436,6/18/2013,808,152.58,97.44,123284.64,78731.52,44553.12
India,Cereal,Online,C,7/2/2015,230509316,7/26/2015,1684,205.7,117.11,346398.8,197213.24,149185.56
Tajikistan,Vegetables,Offline,L,8/1/2012,868357503,9/5/2012,5137,154.06,90.93,791406.22,467107.41,324298.81
Indonesia,Cosmetics,Online,M,1/29/2017,587307918,3/6/2017,6319,437.2,263.33,2762666.8,1663982.27,1098684.53
Taiwan,Baby Food,Offline,C,7/8/2010,610841405,8/20/2010,401,255.28,159.42,102367.28,63927.42,38439.86
Brunei,Beverages,Offline,H,3/28/2010,423998725,5/14/2010,9500,47.45,31.79,450775,302005,148770
Uzbekistan,Baby Food,Offline,M,12/3/2013,586563336,1/21/2014,5981,255.28,159.42,1526829.68,953491.02,573338.66
Laos,Household,Online,M,1/12/2015,278430306,2/17/2015,2570,668.27,502.54,1717453.9,1291527.8,425926.1
North Korea,Cereal,Offline,M,3/9/2011,716187846,4/22/2011,4754,205.7,117.11,977897.8,556740.94,421156.86
Indonesia,Cereal,Offline,L,1/4/2012,209286391,1/17/2012,1349,205.7,117.11,277489.3,157981.39,119507.91
Philippines,Beverages,Online,M,10/4/2014,700102317,11/9/2014,4688,47.45,31.79,222445.6,149031.52,73414.08
Uzbekistan,Snacks,Offline,L,4/14/2011,602840268,4/14/2011,2687,152.58,97.44,409982.46,261821.28,148161.18
Indonesia,Fruits,Online,L,2/19/2012,214289462,2/23/2012,1869,9.33,6.92,17437.77,12933.48,4504.29
Mongolia,Vegetables,Offline,C,9/2/2013,551407516,9/2/2013,2592,154.06,90.93,399323.52,235690.56,163632.96
Vietnam,Cosmetics,Offline,C,12/23/2010,212318789,1/16/2011,8703,437.2,263.33,3804951.6,2291760.99,1513190.61
Kazakhstan,Cosmetics,Online,M,1/23/2015,930790746,2/8/2015,521,437.2,263.33,227781.2,137194.93,90586.27
Nepal,Meat,Online,H,8/10/2011,890126311,8/20/2011,7011,421.89,364.69,2957870.79,2556841.59,401029.2
Kyrgyzstan,Meat,Offline,H,10/18/2010,762301242,10/19/2010,732,421.89,364.69,308823.48,266953.08,41870.4
Kyrgyzstan,Cereal,Online,M,2/27/2010,646289908,3/27/2010,401,205.7,117.11,82485.7,46961.11,35524.59
India,Meat,Online,L,4/28/2010,604655158,5/30/2010,9753,421.89,364.69,4114693.17,3556821.57,557871.6
North Korea,Fruits,Offline,L,6/29/2015,644752252,8/4/2015,5374,9.33,6.92,50139.42,37188.08,12951.34
Myanmar,Household,Online,L,3/21/2013,386087310,4/23/2013,670,668.27,502.54,447740.9,336701.8,111039.1
Taiwan,Vegetables,Offline,M,9/20/2013,229775464,10/20/2013,4521,154.06,90.93,696505.26,411094.53,285410.73
Myanmar,Personal Care,Offline,C,1/28/2017,612457597,1/30/2017,8668,81.73,56.67,708435.64,491215.56,217220.08
India,Cosmetics,Offline,L,5/4/2011,295180594,5/28/2011,9352,437.2,263.33,4088694.4,2462662.16,1626032.24
Brunei,Snacks,Online,M,7/21/2013,325448787,8/23/2013,6383,152.58,97.44,973918.14,621959.52,351958.62
Japan,Meat,Online,M,7/4/2012,181990087,7/22/2012,3766,421.89,364.69,1588837.74,1373422.54,215415.2
South Korea,Personal Care,Online,M,9/20/2013,751505458,10/21/2013,6020,81.73,56.67,492014.6,341153.4,150861.2
Nepal,Meat,Offline,L,6/7/2013,681752574,6/28/2013,4592,421.89,364.69,1937318.88,1674656.48,262662.4
Philippines,Snacks,Offline,L,3/12/2013,109478175,4/7/2013,5880,152.58,97.44,897170.4,572947.2,324223.2
Uzbekistan,Fruits,Online,L,5/4/2010,952620065,6/13/2010,301,9.33,6.92,2808.33,2082.92,725.41
Nepal,Personal Care,Offline,L,7/21/2011,243865430,7/25/2011,4055,81.73,56.67,331415.15,229796.85,101618.3
Nepal,Office Supplies,Offline,C,7/2/2012,841394221,7/25/2012,6103,651.21,524.96,3974334.63,3203830.88,770503.75
Philippines,Beverages,Online,M,9/25/2012,181604707,9/29/2012,9723,47.45,31.79,461356.35,309094.17,152262.18
Philippines,Baby Food,Offline,M,6/5/2010,164439427,7/23/2010,136,255.28,159.42,34718.08,21681.12,13036.96
Bhutan,Snacks,Online,H,2/4/2010,343388259,3/8/2010,5072,152.58,97.44,773885.76,494215.68,279670.08
Thailand,Personal Care,Offline,M,11/18/2016,880675494,1/7/2017,304,81.73,56.67,24845.92,17227.68,7618.24
Sri Lanka,Office Supplies,Offline,L,7/16/2012,557781732,8/26/2012,8864,651.21,524.96,5772325.44,4653245.44,1119080
Turkmenistan,Clothes,Online,H,4/24/2013,815526139,5/2/2013,1162,109.28,35.84,126983.36,41646.08,85337.28
Indonesia,Office Supplies,Online,C,4/5/2010,811085689,4/21/2010,7134,651.21,524.96,4645732.14,3745064.64,900667.5
Philippines,Snacks,Offline,C,3/23/2015,850033938,3/31/2015,2787,152.58,97.44,425240.46,271565.28,153675.18
Uzbekistan,Clothes,Online,C,1/9/2011,589212930,1/29/2011,54,109.28,35.84,5901.12,1935.36,3965.76
Bangladesh,Baby Food,Online,L,11/18/2016,693646132,11/30/2016,4160,255.28,159.42,1061964.8,663187.2,398777.6
Philippines,Office Supplies,Online,L,10/18/2016,413217103,11/23/2016,8978,651.21,524.96,5846563.38,4713090.88,1133472.5
Indonesia,Vegetables,Offline,L,1/10/2011,669975745,1/28/2011,9566,154.06,90.93,1473737.96,869836.38,603901.58
Vietnam,Cereal,Online,H,6/5/2017,989205396,6/11/2017,6714,205.7,117.11,1381069.8,786276.54,594793.26
Myanmar,Baby Food,Offline,M,8/22/2012,941014468,9/23/2012,5947,255.28,159.42,1518150.16,948070.74,570079.42
