Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Poland,Household,Offline,H,10/23/2013,902682912,10/23/2013,2788,668.27,502.54,1863136.76,1401081.52,462055.24
Croatia,Beverages,Online,M,1/18/2017,924250876,2/12/2017,5228,47.45,31.79,248068.6,166198.12,81870.48
Lithuania,Clothes,Online,L,9/8/2010,205145061,10/22/2010,5837,109.28,35.84,637867.36,209198.08,428669.28
Liechtenstein,Vegetables,Online,H,7/5/2010,829632413,7/25/2010,5522,154.06,90.93,850719.32,502115.46,348603.86
Lithuania,Personal Care,Offline,M,12/6/2016,405232274,1/6/2017,6090,81.73,56.67,497735.7,345120.3,152615.4
Andorra,Snacks,Online,C,7/7/2014,271641957,7/25/2014,3746,152.58,97.44,571564.68,365010.24,206554.44
Macedonia,Office Supplies,Offline,C,5/25/2016,327047812,6/7/2016,9570,651.21,524.96,6232079.7,5023867.2,1208212.5
Iceland,Beverages,Offline,L,8/8/2016,768691766,9/6/2016,1830,47.45,31.79,86833.5,58175.7,28657.8
Croatia,Cereal,Online,H,7/9/2010,190812623,8/11/2010,4550,205.7,117.11,935935,532850.5,403084.5
Finland,Household,Online,M,2/25/2017,436254489,3/29/2017,6253,668.27,502.54,4178692.31,3142382.62,1036309.69
Cyprus,Personal Care,Offline,L,1/9/2014,637142074,1/9/2014,3353,81.73,56.67,274040.69,190014.51,84026.18
Czech Republic,Baby Food,Offline,H,4/14/2017,158076798,5/26/2017,7292,255.28,159.42,1861501.76,1162490.64,699011.12
Norway,Cosmetics,Offline,L,1/28/2015,622224271,2/15/2015,8844,437.2,263.33,3866596.8,2328890.52,1537706.28
Ireland,Clothes,Offline,C,10/24/2010,449169433,10/28/2010,8072,109.28,35.84,882108.16,289300.48,592807.68
France,Fruits,Offline,M,4/12/2014,146002566,6/1/2014,4259,9.33,6.92,39736.47,29472.28,10264.19
Albania,Cereal,Online,C,6/8/2016,511244761,7/28/2016,7541,205.7,117.11,1551183.7,883126.51,668057.19
Estonia,Household,Online,C,11/3/2016,567935073,11/9/2016,3464,668.27,502.54,2314887.28,1740798.56,574088.72
Andorra,Snacks,Online,C,1/18/2016,207859027,2/11/2016,8960,152.58,97.44,1367116.8,873062.4,494054.4
Moldova ,Baby Food,Online,H,4/12/2011,318438994,5/2/2011,2030,255.28,159.42,518218.4,323622.6,194595.8
Iceland,Baby Food,Online,H,10/25/2013,613362252,12/11/2013,6376,255.28,159.42,1627665.28,1016461.92,611203.36
Finland,Clothes,Online,L,1/12/2016,225766313,2/25/2016,8124,109.28,35.84,887790.72,291164.16,596626.56
Cyprus,Baby Food,Offline,M,9/27/2016,708478963,11/7/2016,3524,255.28,159.42,899606.72,561796.08,337810.64
Portugal,Cereal,Online,L,11/7/2014,387681615,11/17/2014,2460,205.7,117.11,506022,288090.6,217931.4
Bulgaria,Personal Care,Offline,C,6/14/2016,106762921,6/22/2016,2376,81.73,56.67,194190.48,134647.92,59542.56
Macedonia,Clothes,Online,M,8/30/2011,356079185,10/4/2011,598,109.28,35.84,65349.44,21432.32,43917.12
Georgia,Baby Food,Offline,L,3/4/2013,185871350,3/31/2013,2318,255.28,159.42,591739.04,369535.56,222203.48
Estonia,Personal Care,Offline,M,10/4/2015,730719840,10/21/2015,5094,81.73,56.67,416332.62,288676.98,127655.64
Netherlands,Fruits,Offline,C,11/21/2016,167114770,12/3/2016,1829,9.33,6.92,17064.57,12656.68,4407.89
Vatican City,Cosmetics,Offline,H,7/18/2012,904526126,9/6/2012,8236,437.2,263.33,3600779.2,2168785.88,1431993.32
Ireland,Meat,Online,M,7/2/2014,249955117,7/29/2014,6129,421.89,364.69,2585763.81,2235185.01,350578.8
United Kingdom,Cosmetics,Offline,C,7/28/2017,246721446,8/17/2017,9213,437.2,263.33,4027923.6,2426059.29,1601864.31
Denmark,Vegetables,Offline,H,10/26/2011,479432904,11/4/2011,3705,154.06,90.93,570792.3,336895.65,233896.65
Estonia,Baby Food,Online,C,5/4/2017,825394093,5/20/2017,1309,255.28,159.42,334161.52,208680.78,125480.74
Cyprus,Personal Care,Online,L,2/24/2015,982313621,3/15/2015,7284,81.73,56.67,595321.32,412784.28,182537.04
Andorra,Beverages,Online,C,7/18/2011,365048491,8/26/2011,4816,47.45,31.79,228519.2,153100.64,75418.56
Estonia,Fruits,Offline,M,12/23/2014,161967933,12/25/2014,8765,9.33,6.92,81777.45,60653.8,21123.65
Iceland,Vegetables,Offline,H,9/21/2012,660473430,10/11/2012,7620,154.06,90.93,1173937.2,692886.6,481050.6
Estonia,Baby Food,Online,H,11/13/2016,540779101,11/27/2016,7408,255.28,159.42,1891114.24,1180983.36,710130.88
Hungary,Snacks,Online,C,5/31/2017,210860526,7/12/2017,7170,152.58,97.44,1093998.6,698644.8,395353.8
Belgium,Snacks,Online,L,1/3/2016,955069673,1/5/2016,5195,152.58,97.44,792653.1,506200.8,286452.3
Ukraine,Vegetables,Online,C,7/15/2017,995506656,8/7/2017,1397,154.06,90.93,215221.82,127029.21,88192.61
Bulgaria,Cereal,Online,L,6/26/2014,718708693,8/12/2014,729,205.7,117.11,149955.3,85373.19,64582.11
Latvia,Clothes,Online,L,11/16/2010,463222491,1/1/2011,6684,109.28,35.84,730427.52,239554.56,490872.96
Serbia,Fruits,Offline,M,12/21/2014,216360557,1/25/2015,4752,9.33,6.92,44336.16,32883.84,11452.32
Italy,Personal Care,Online,C,11/27/2015,399606072,1/10/2016,1172,81.73,56.67,95787.56,66417.24,29370.32
Slovenia,Personal Care,Online,C,7/17/2011,909763514,7/24/2011,8096,81.73,56.67,661686.08,458800.32,202885.76
Armenia,Baby Food,Online,C,11/23/2015,801569211,12/3/2015,997,255.28,159.42,254514.16,158941.74,95572.42
Austria,Cosmetics,Offline,C,11/19/2010,238173568,12/9/2010,9706,437.2,263.33,4243463.2,2555880.98,1687582.22
Andorra,Beverages,Offline,H,6/6/2013,937619006,7/12/2013,1155,47.45,31.79,54804.75,36717.45,18087.3
Cyprus,Baby Food,Offline,C,4/24/2016,622387349,6/8/2016,7102,255.28,159.42,1812998.56,1132200.84,680797.72
Kosovo,Snacks,Offline,H,9/14/2016,453398311,9/16/2016,9490,152.58,97.44,1447984.2,924705.6,523278.6
Bulgaria,Office Supplies,Offline,C,10/20/2011,270716702,11/19/2011,9943,651.21,524.96,6474981.03,5219677.28,1255303.75
Bosnia and Herzegovina,Meat,Online,M,2/19/2015,885649812,3/18/2015,2315,421.89,364.69,976675.35,844257.35,132418
Austria,Personal Care,Offline,C,8/13/2012,944949376,8/20/2012,374,81.73,56.67,30567.02,21194.58,9372.44
Moldova ,Snacks,Offline,M,6/19/2014,805453050,8/2/2014,311,152.58,97.44,47452.38,30303.84,17148.54
Andorra,Household,Online,C,3/16/2017,854317319,3/30/2017,334,668.27,502.54,223202.18,167848.36,55353.82
Bosnia and Herzegovina,Beverages,Offline,M,1/29/2017,963413274,3/6/2017,4252,47.45,31.79,201757.4,135171.08,66586.32
Greece,Cereal,Online,C,2/28/2011,664037549,4/6/2011,2322,205.7,117.11,477635.4,271929.42,205705.98
San Marino,Clothes,Online,H,11/23/2013,842271411,1/3/2014,5682,109.28,35.84,620928.96,203642.88,417286.08
Estonia,Meat,Online,C,1/24/2012,354755675,2/4/2012,8943,421.89,364.69,3772962.27,3261422.67,511539.6
Belarus,Baby Food,Offline,L,7/6/2016,600905215,7/21/2016,61,255.28,159.42,15572.08,9724.62,5847.46
Ireland,Fruits,Online,L,6/26/2014,658530223,7/12/2014,2582,9.33,6.92,24090.06,17867.44,6222.62
Armenia,Beverages,Offline,C,8/28/2013,999458730,9/24/2013,903,47.45,31.79,42847.35,28706.37,14140.98
Andorra,Meat,Offline,M,10/21/2016,982137668,11/11/2016,5216,421.89,364.69,2200578.24,1902223.04,298355.2
Denmark,Household,Offline,L,10/31/2015,968405616,12/3/2015,1597,668.27,502.54,1067227.19,802556.38,264670.81
Czech Republic,Household,Online,M,6/15/2016,659310424,8/3/2016,3461,668.27,502.54,2312882.47,1739290.94,573591.53
Romania,Cereal,Online,C,3/11/2015,973105275,4/25/2015,2330,205.7,117.11,479281,272866.3,206414.7
Ukraine,Fruits,Offline,H,12/27/2010,645965898,12/30/2010,4519,9.33,6.92,42162.27,31271.48,10890.79
Montenegro,Household,Offline,M,2/10/2012,872945153,2/21/2012,2724,668.27,502.54,1820367.48,1368918.96,451448.52
Latvia,Vegetables,Offline,C,5/26/2011,756222712,6/12/2011,1960,154.06,90.93,301957.6,178222.8,123734.8
Denmark,Clothes,Online,H,8/27/2013,453051126,9/5/2013,6751,109.28,35.84,737749.28,241955.84,495793.44
Austria,Vegetables,Offline,C,10/20/2016,872131907,10/27/2016,2067,154.06,90.93,318442.02,187952.31,130489.71
Andorra,Cereal,Online,M,3/17/2013,813082110,4/27/2013,7920,205.7,117.11,1629144,927511.2,701632.8
Luxembourg,Personal Care,Offline,H,11/3/2016,904564321,11/22/2016,9539,81.73,56.67,779622.47,540575.13,239047.34
Sweden,Fruits,Online,H,1/15/2012,113529384,2/28/2012,4722,9.33,6.92,44056.26,32676.24,11380.02
France,Meat,Offline,H,2/17/2011,535453736,3/21/2011,1514,421.89,364.69,638741.46,552140.66,86600.8
Ireland,Cosmetics,Offline,H,8/2/2012,826598727,8/25/2012,7787,437.2,263.33,3404476.4,2050550.71,1353925.69
Bosnia and Herzegovina,Beverages,Online,L,2/22/2014,505415141,4/1/2014,2427,47.45,31.79,115161.15,77154.33,38006.82
Sweden,Meat,Offline,M,3/17/2017,964205062,3/19/2017,8559,421.89,364.69,3610956.51,3121381.71,489574.8
Ukraine,Cosmetics,Offline,L,2/8/2016,128751456,3/26/2016,9272,437.2,263.33,4053718.4,2441595.76,1612122.64
Luxembourg,Office Supplies,Offline,L,6/3/2010,144209134,6/7/2010,3542,651.21,524.96,2306585.82,1859408.32,447177.5
Netherlands,Beverages,Online,L,3/9/2010,367596805,3/28/2010,8918,47.45,31.79,423159.1,283503.22,139655.88
Belgium,Personal Care,Online,M,1/25/2012,703782737,3/10/2012,3806,81.73,56.67,311064.38,215686.02,95378.36
Czech Republic,Cosmetics,Online,C,5/2/2016,460548007,5/24/2016,5245,437.2,263.33,2293114,1381165.85,911948.15
Czech Republic,Household,Online,H,12/30/2015,731436955,1/26/2016,7304,668.27,502.54,4881044.08,3670552.16,1210491.92
Belgium,Cosmetics,Offline,H,6/29/2015,578315865,7/7/2015,5371,437.2,263.33,2348201.2,1414345.43,933855.77
Austria,Cereal,Online,L,7/17/2015,977840983,9/3/2015,3732,205.7,117.11,767672.4,437054.52,330617.88
Latvia,Snacks,Online,H,1/31/2017,139964807,2/9/2017,7551,152.58,97.44,1152131.58,735769.44,416362.14
Georgia,Beverages,Online,H,1/19/2016,457113492,2/3/2016,8895,47.45,31.79,422067.75,282772.05,139295.7
Croatia,Baby Food,Online,M,4/6/2011,429978978,4/15/2011,9190,255.28,159.42,2346023.2,1465069.8,880953.4
Monaco,Meat,Offline,M,10/2/2016,331193435,11/12/2016,6352,421.89,364.69,2679845.28,2316510.88,363334.4
Italy,Cereal,Offline,L,1/14/2012,672806870,2/15/2012,7359,205.7,117.11,1513746.3,861812.49,651933.81
Greece,Personal Care,Online,M,8/13/2014,380352532,9/8/2014,3621,81.73,56.67,295944.33,205202.07,90742.26
Serbia,Personal Care,Offline,L,3/16/2014,182720935,4/27/2014,40,81.73,56.67,3269.2,2266.8,1002.4
Lithuania,Beverages,Online,C,5/26/2012,483193147,6/19/2012,6445,47.45,31.79,305815.25,204886.55,100928.7
Belgium,Office Supplies,Online,L,2/11/2010,622398078,3/21/2010,277,651.21,524.96,180385.17,145413.92,34971.25
Slovakia,Cosmetics,Offline,M,1/8/2010,608658730,1/31/2010,4499,437.2,263.33,1966962.8,1184721.67,782241.13
Iceland,Fruits,Online,H,5/4/2017,829487359,5/18/2017,2597,9.33,6.92,24230.01,17971.24,6258.77
Czech Republic,Snacks,Offline,L,5/30/2012,284868466,7/8/2012,7764,152.58,97.44,1184631.12,756524.16,428106.96
Bosnia and Herzegovina,Vegetables,Offline,H,5/1/2017,663986480,6/16/2017,7209,154.06,90.93,1110618.54,655514.37,455104.17
Poland,Snacks,Online,C,8/15/2015,840759932,9/22/2015,8402,152.58,97.44,1281977.16,818690.88,463286.28
Andorra,Cosmetics,Offline,L,5/19/2015,734248340,6/26/2015,9255,437.2,263.33,4046286,2437119.15,1609166.85
Macedonia,Fruits,Offline,M,12/17/2014,138234460,1/23/2015,5503,9.33,6.92,51342.99,38080.76,13262.23
Armenia,Baby Food,Offline,L,4/16/2015,793085277,5/10/2015,412,255.28,159.42,105175.36,65681.04,39494.32
Liechtenstein,Cereal,Online,M,6/7/2017,487941730,7/26/2017,1656,205.7,117.11,340639.2,193934.16,146705.04
Iceland,Vegetables,Offline,M,3/25/2010,669986045,4/9/2010,2614,154.06,90.93,402712.84,237691.02,165021.82
Slovakia,Fruits,Online,L,12/12/2016,992218482,12/21/2016,8353,9.33,6.92,77933.49,57802.76,20130.73
Finland,Meat,Online,H,11/20/2012,793588244,12/6/2012,9252,421.89,364.69,3903326.28,3374111.88,529214.4
Hungary,Office Supplies,Online,H,12/24/2010,365893924,1/15/2011,4998,651.21,524.96,3254747.58,2623750.08,630997.5
Ukraine,Personal Care,Offline,L,11/13/2011,874746739,12/8/2011,5854,81.73,56.67,478447.42,331746.18,146701.24
Malta,Vegetables,Online,C,10/7/2015,501459634,10/24/2015,1904,154.06,90.93,293330.24,173130.72,120199.52
Russia,Cosmetics,Online,M,5/21/2012,766845977,5/25/2012,5620,437.2,263.33,2457064,1479914.6,977149.4
Macedonia,Personal Care,Offline,M,1/2/2011,382897412,2/11/2011,6708,81.73,56.67,548244.84,380142.36,168102.48
Bosnia and Herzegovina,Office Supplies,Offline,H,12/20/2013,341954886,12/22/2013,905,651.21,524.96,589345.05,475088.8,114256.25
Spain,Snacks,Online,C,4/23/2013,867754113,6/4/2013,6580,152.58,97.44,1003976.4,641155.2,362821.2
Albania,Snacks,Offline,M,9/27/2011,254617011,10/11/2011,5687,152.58,97.44,867722.46,554141.28,313581.18
Hungary,Personal Care,Offline,C,6/16/2011,500436961,8/5/2011,9272,81.73,56.67,757800.56,525444.24,232356.32
Slovenia,Office Supplies,Online,M,7/16/2010,129099929,8/12/2010,2393,651.21,524.96,1558345.53,1256229.28,302116.25
Slovakia,Fruits,Online,L,7/19/2012,353553187,8/21/2012,3100,9.33,6.92,28923,21452,7471
Norway,Vegetables,Online,M,12/27/2011,979994475,1/3/2012,998,154.06,90.93,153751.88,90748.14,63003.74
Poland,Household,Online,C,12/10/2012,571138703,12/22/2012,1489,668.27,502.54,995054.03,748282.06,246771.97
Serbia,Snacks,Offline,M,11/11/2012,660321080,12/18/2012,2536,152.58,97.44,386942.88,247107.84,139835.04
Macedonia,Household,Online,L,5/30/2014,225510537,7/9/2014,2434,668.27,502.54,1626569.18,1223182.36,403386.82
Croatia,Personal Care,Online,L,8/11/2011,515831553,9/15/2011,4874,81.73,56.67,398352.02,276209.58,122142.44
Cyprus,Vegetables,Online,L,11/14/2010,760847699,12/6/2010,597,154.06,90.93,91973.82,54285.21,37688.61
Slovakia,Clothes,Offline,H,7/25/2012,385473191,9/10/2012,8938,109.28,35.84,976744.64,320337.92,656406.72
Austria,Vegetables,Offline,L,5/17/2012,701117694,6/13/2012,5161,154.06,90.93,795103.66,469289.73,325813.93
Russia,Meat,Offline,M,7/27/2016,143527638,9/4/2016,1873,421.89,364.69,790199.97,683064.37,107135.6
Estonia,Personal Care,Online,L,2/9/2014,861485898,3/28/2014,1676,81.73,56.67,136979.48,94978.92,42000.56
Czech Republic,Clothes,Online,M,5/6/2010,467847478,5/6/2010,5320,109.28,35.84,581369.6,190668.8,390700.8
Latvia,Office Supplies,Online,L,5/11/2010,130156075,5/23/2010,4930,651.21,524.96,3210465.3,2588052.8,622412.5
Austria,Fruits,Offline,M,3/25/2011,958280599,4/29/2011,5379,9.33,6.92,50186.07,37222.68,12963.39
Serbia,Fruits,Offline,H,3/19/2016,581923758,4/27/2016,3027,9.33,6.92,28241.91,20946.84,7295.07
Vatican City,Office Supplies,Online,M,9/2/2015,939038646,9/4/2015,1258,651.21,524.96,819222.18,660399.68,158822.5
Belgium,Beverages,Offline,H,5/7/2015,585080182,5/21/2015,7083,47.45,31.79,336088.35,225168.57,110919.78
Andorra,Beverages,Offline,H,2/21/2011,996061122,2/23/2011,5476,47.45,31.79,259836.2,174082.04,85754.16
Ireland,Baby Food,Online,H,9/28/2011,880094850,10/29/2011,8479,255.28,159.42,2164519.12,1351722.18,812796.94
Luxembourg,Household,Online,H,8/6/2015,316942965,8/20/2015,9322,668.27,502.54,6229612.94,4684677.88,1544935.06
Estonia,Office Supplies,Online,C,11/13/2014,276259648,12/30/2014,224,651.21,524.96,145871.04,117591.04,28280
Moldova ,Fruits,Online,L,6/28/2017,807806527,7/11/2017,6757,9.33,6.92,63042.81,46758.44,16284.37
Norway,Cosmetics,Offline,L,5/30/2011,678609025,6/16/2011,4346,437.2,263.33,1900071.2,1144432.18,755639.02
Iceland,Household,Offline,M,5/4/2013,566193997,6/14/2013,8241,668.27,502.54,5507213.07,4141432.14,1365780.93
Sweden,Fruits,Offline,M,5/1/2014,277145421,5/29/2014,2344,9.33,6.92,21869.52,16220.48,5649.04
San Marino,Cosmetics,Offline,C,7/12/2013,680811440,8/22/2013,6089,437.2,263.33,2662110.8,1603416.37,1058694.43
Slovakia,Cereal,Offline,C,8/9/2013,155227220,8/20/2013,4039,205.7,117.11,830822.3,473007.29,357815.01
Ireland,Personal Care,Offline,L,4/24/2014,189258229,5/2/2014,4571,81.73,56.67,373587.83,259038.57,114549.26
Ukraine,Clothes,Offline,L,6/13/2013,838358819,7/26/2013,7860,109.28,35.84,858940.8,281702.4,577238.4
Slovakia,Baby Food,Online,M,9/18/2012,513392245,10/8/2012,3029,255.28,159.42,773243.12,482883.18,290359.94
Cyprus,Baby Food,Online,M,10/6/2013,579827344,10/16/2013,2651,255.28,159.42,676747.28,422622.42,254124.86
Montenegro,Personal Care,Online,L,5/5/2012,541598355,5/12/2012,9844,81.73,56.67,804550.12,557859.48,246690.64
Belarus,Cereal,Offline,M,1/28/2013,544380128,2/10/2013,3032,205.7,117.11,623682.4,355077.52,268604.88
Belgium,Office Supplies,Online,L,10/9/2011,713690173,10/18/2011,5637,651.21,524.96,3670870.77,2959199.52,711671.25
Netherlands,Clothes,Offline,L,10/8/2015,900313985,11/12/2015,1770,109.28,35.84,193425.6,63436.8,129988.8
Albania,Clothes,Offline,C,6/19/2011,474815213,7/21/2011,7228,109.28,35.84,789875.84,259051.52,530824.32
Georgia,Snacks,Offline,H,7/11/2012,966238820,7/16/2012,394,152.58,97.44,60116.52,38391.36,21725.16
Estonia,Snacks,Online,H,7/19/2015,962924468,7/20/2015,9603,152.58,97.44,1465225.74,935716.32,529509.42
Liechtenstein,Cereal,Offline,M,12/3/2013,763241517,1/12/2014,8981,205.7,117.11,1847391.7,1051764.91,795626.79
Monaco,Fruits,Offline,L,2/7/2011,329728305,3/6/2011,2788,9.33,6.92,26012.04,19292.96,6719.08
Denmark,Fruits,Offline,C,12/20/2015,870645320,12/27/2015,2153,9.33,6.92,20087.49,14898.76,5188.73
Estonia,Beverages,Offline,C,5/16/2012,329459655,5/17/2012,3288,47.45,31.79,156015.6,104525.52,51490.08
Portugal,Beverages,Offline,H,1/12/2015,313695132,3/2/2015,8215,47.45,31.79,389801.75,261154.85,128646.9
Ireland,Cosmetics,Online,L,5/24/2014,629992377,6/24/2014,7599,437.2,263.33,3322282.8,2001044.67,1321238.13
Bulgaria,Clothes,Online,C,2/2/2013,597356545,3/19/2013,9931,109.28,35.84,1085259.68,355927.04,729332.64
Lithuania,Meat,Offline,H,6/1/2016,512660968,6/1/2016,6628,421.89,364.69,2796286.92,2417165.32,379121.6
Serbia,Beverages,Offline,M,8/7/2015,391447865,8/21/2015,6977,47.45,31.79,331058.65,221798.83,109259.82
Albania,Vegetables,Offline,L,11/20/2014,939915406,12/14/2014,711,154.06,90.93,109536.66,64651.23,44885.43
Bosnia and Herzegovina,Baby Food,Offline,M,5/13/2012,849615085,6/11/2012,8839,255.28,159.42,2256419.92,1409113.38,847306.54
Luxembourg,Cereal,Online,M,5/5/2012,649557483,6/21/2012,7349,205.7,117.11,1511689.3,860641.39,651047.91
Lithuania,Fruits,Offline,M,1/16/2015,292166650,2/16/2015,7459,9.33,6.92,69592.47,51616.28,17976.19
Slovenia,Snacks,Offline,H,4/22/2017,337432038,5/23/2017,2493,152.58,97.44,380381.94,242917.92,137464.02
Slovenia,Household,Online,C,5/10/2013,169898688,6/26/2013,5652,668.27,502.54,3777062.04,2840356.08,936705.96
Czech Republic,Cereal,Offline,M,9/5/2013,401217544,9/5/2013,8042,205.7,117.11,1654239.4,941798.62,712440.78
Italy,Fruits,Online,C,3/20/2011,674469411,4/19/2011,9342,9.33,6.92,87160.86,64646.64,22514.22
Kosovo,Cosmetics,Offline,C,8/2/2011,289049708,8/14/2011,5087,437.2,263.33,2224036.4,1339559.71,884476.69
Czech Republic,Personal Care,Online,H,5/31/2016,460787045,7/13/2016,5981,81.73,56.67,488827.13,338943.27,149883.86
Netherlands,Personal Care,Offline,H,7/14/2017,877314364,7/26/2017,5671,81.73,56.67,463490.83,321375.57,142115.26
Russia,Cosmetics,Offline,L,11/5/2010,101757276,12/19/2010,1094,437.2,263.33,478296.8,288083.02,190213.78
Montenegro,Office Supplies,Offline,H,10/14/2015,820181596,10/24/2015,8815,651.21,524.96,5740416.15,4627522.4,1112893.75
Spain,Beverages,Online,C,10/20/2013,462659871,12/7/2013,192,47.45,31.79,9110.4,6103.68,3006.72
Ireland,Baby Food,Offline,H,8/24/2010,289330375,9/10/2010,8142,255.28,159.42,2078489.76,1297997.64,780492.12
Poland,Cereal,Online,H,6/8/2011,298332726,7/21/2011,2138,205.7,117.11,439786.6,250381.18,189405.42
Germany,Baby Food,Offline,H,2/11/2017,921340787,3/31/2017,4068,255.28,159.42,1038479.04,648520.56,389958.48
Ukraine,Personal Care,Offline,M,11/15/2010,450824677,12/10/2010,7895,81.73,56.67,645258.35,447409.65,197848.7
Romania,Meat,Offline,L,7/2/2012,830925023,7/3/2012,8034,421.89,364.69,3389464.26,2929919.46,459544.8
Germany,Beverages,Offline,C,1/1/2016,342343699,2/2/2016,5963,47.45,31.79,282944.35,189563.77,93380.58
Greece,Vegetables,Online,L,5/10/2011,399912917,6/18/2011,1974,154.06,90.93,304114.44,179495.82,124618.62
Kosovo,Cosmetics,Online,C,9/15/2010,191331040,10/7/2010,7961,437.2,263.33,3480549.2,2096370.13,1384179.07
Croatia,Personal Care,Online,M,7/23/2013,771965777,8/26/2013,683,81.73,56.67,55821.59,38705.61,17115.98
Estonia,Fruits,Online,C,3/1/2012,696347653,3/17/2012,3600,9.33,6.92,33588,24912,8676
Bulgaria,Snacks,Offline,M,3/3/2017,266700685,3/15/2017,1514,152.58,97.44,231006.12,147524.16,83481.96
Slovenia,Beverages,Online,C,3/9/2014,940795171,3/24/2014,1052,47.45,31.79,49917.4,33443.08,16474.32
Portugal,Office Supplies,Offline,H,10/6/2010,317908561,10/7/2010,5063,651.21,524.96,3297076.23,2657872.48,639203.75
Belarus,Personal Care,Online,H,3/14/2012,625032222,3/27/2012,9779,81.73,56.67,799237.67,554175.93,245061.74
Belgium,Personal Care,Offline,H,2/19/2012,522029817,3/17/2012,9078,81.73,56.67,741944.94,514450.26,227494.68
United Kingdom,Cereal,Online,C,6/5/2015,473148810,6/27/2015,4102,205.7,117.11,843781.4,480385.22,363396.18
Moldova ,Vegetables,Online,M,2/6/2017,920238292,3/2/2017,7815,154.06,90.93,1203978.9,710617.95,493360.95
Serbia,Beverages,Offline,H,5/18/2010,213950002,6/21/2010,1415,47.45,31.79,67141.75,44982.85,22158.9
San Marino,Baby Food,Online,L,11/30/2010,316812074,12/17/2010,588,255.28,159.42,150104.64,93738.96,56365.68
Ukraine,Cosmetics,Offline,C,11/12/2016,356150424,12/8/2016,1680,437.2,263.33,734496,442394.4,292101.6
Netherlands,Baby Food,Online,L,7/18/2015,466344153,8/4/2015,453,255.28,159.42,115641.84,72217.26,43424.58
